1,597.6076894044
2,356.71876508378
3,293.13261021144
4,284.64273436848
5,272.65699236707
6,265.47858529113
7,251.80907556364
8,255.31592714495
9,246.2841951854
10,246.90123509322
11,236.94291610252
12,241.49843459076
13,235.59942640111
14,233.44948271349
15,231.05031383363
16,232.79278744173
17,234.19560496992
18,233.99633851095
19,237.14740841603
20,231.31969783841
21,232.09324855794
22,233.73208955966
23,231.11982147715
24,225.60853368405
25,230.28214821051
26,223.4230624168
27,219.54587604746
28,227.41484876665
29,226.96290666856
30,225.4385475325
31,227.1640680684
32,228.38773004651
33,225.18440227915
34,226.33846900226
35,223.50549289795
36,223.42831980813
37,220.9733573975
38,221.8461884666
39,222.13543988977
40,219.82288854013
