1,614.4201060561
2,532.96534950632
3,432.37235584012
4,432.37235584012
5,432.37235584012
6,432.37235584012
7,410.31523782554
8,370.47862789329
9,370.47862789329
10,370.47862789329
11,370.47862789329
12,370.47862789329
13,370.47862789329
14,370.47862789329
15,370.47862789329
16,370.47862789329
17,370.47862789329
18,370.47862789329
19,370.47862789329
20,370.47862789329
21,370.47862789329
22,370.47862789329
23,370.47862789329
24,370.47862789329
25,370.47862789329
26,370.47862789329
27,370.47862789329
28,370.47862789329
29,370.47862789329
30,370.47862789329
31,370.47862789329
32,370.47862789329
33,370.47862789329
34,370.47862789329
35,370.47862789329
36,370.47862789329
37,370.47862789329
38,370.47862789329
39,370.47862789329
40,370.47862789329
