6942,5920.1804195608,5.6516388429539,12.341638842954,14.811638842954
6814,6817.8351301768,7.2526672218917,16.8615,20.071318539636
6809,6806.4343882835,6.0327758745925,16.8615,17.571413059387
6802,6796.8337368485,7.5442994643717,9.3880131068313,13.332130856463
6787,2697.0117727301,6.7200368664158,12.490036866416,13.830036866416
6764,6767.8354662406,8.96940836824,16.536865200197,17.293951368158
6761,6768.9758857769,6.5154263779667,8.3644669459244,12.912023370023
6725,6711.66600115,3.25,16.8615,18.36773678883
6690,6681.9012899569,5.0651933406333,10.667208284793,13.238167975591
6600,5781.5431302873,6.1790626278521,12.279062627852,14.949062627852
6474,6475.5798985557,5.4318617180035,13.360254194527,12.945947494092
6433,6438.0001532938,5.9913027944001,12.282370776995,13.509054988289
6416,4443.6178088779,5.4902615281181,13.329822506192,17.478824265201
6412,6306.9864282253,7.2100000613294,12.400000061329,14.730000061329
6400,6170.4090215151,8.184656311622,15.692374908627,15.443126169947
6360,3817.5293784679,9.0198596340751,16.215195706544,15.841857406913
6337,6276.1568434527,5.7807056590195,12.280705659019,14.500705659019
6240,6239.9011011882,7.5464962236436,10.7030359489,15.079581601724
6232,3143.7460161395,9.5549454291895,16.8615,17.55546227324
6173,5949.3775467755,4.0834048783634,15.630859283139,14.565609362016
6160,6161.976,6.99,8.97,14.75
6117,6119.8135740073,6.2102112943735,7.4479631768736,13.66760223354
6062,4744.35522454,8.2452246081579,16.8615,16.421329140939
6051,6086.3892842596,7.948741866103,5.6090861636416,12.728377989208
6048,5587.932796276,6.4018279725331,12.201827972533,14.981827972533
6035,6057.6141660418,5.5473042734566,4.875,13.932572665985
6024,6019.1814619044,5.9525131088214,16.8615,16.151608542555
6023,6030.8368489105,5.8012448560469,6.077268585567,13.019354849816
5993,7138.8810620239,3.6999090894891,4.875,8.125
5985,5982.836287327,5.6140666760312,6.141983638862,12.437819371133
5971,5971.867660029,4.6311665707756,8.955609910719,15.428711799247
5962,5954.5397281756,7.3243536371173,8.5415694253183,11.975392914081
5944,5924.8816245218,5.7678621195049,6.9462411500894,11.392561281228
5940,7465.788,5.33,7.64,13.22
5927,5929.0383648769,4.4952730714932,12.95531514775,15.560409495519
5885,5883.5153001851,4.2866006769741,7.1446394709654,12.12636234019
5882,5880.8116912567,6.7907580516773,4.875,11.181518313129
5880,4738.7508656317,6.8228604540874,16.8615,20.190016756242
5880,5880.46928,7.44,7.84,14.98
5876,5876.7905315512,5.3370899025617,8.356668235019,14.928834640439
5873,5719.1309674077,3.25,15.817296957934,16.227375606368
5865,7528.834758346,6.3445753773013,5.3081031183084,11.730237045837
5863,5849.9093463446,3.25,7.1455234805353,12.774424989198
5856,5953.586638345,5.6017620794824,4.875,10.351094158425
5800,5970.2238760275,9.9921212059047,4.875,9.6402833191643
5791,5936.0618744935,9.0628932266851,4.875,10.091365275038
5782,5788.7549627115,4.556666314982,5.4894993455922,12.469615960833
5778,5613.6853459237,4.4638324090288,14.137931210572,12.940692936686
5775,6213.4371,5.72,7.58,13.39
