7970;5370,3972;6,2;12,45;14,93
7962;7941,35826;6,72;8,41;13,47
7935;8023,1452097019;9,1644623293127;12,73537464217;20,25
7805;7835,8550480209;6,3407306947713;16,8615;18,004051705816
7758;7810,5202736173;10,1115;16,8615;18,131639971067
7643;7528,93218;6,94;12,35;14,9
7532;7550,74176;6,88;8,29;14,46
7451;7437,2193134556;3,25;16,8615;14,458631641665
7449;7465,1435051773;6,907955638093;10,098835113946;17,766127691193
7427;7425,6658;6,29;8,1;13,18
7406;7370,1736107894;6,6490752897072;16,8615;20,25
7365;7416,7181373895;9,8344803297758;16,8615;20,25
7350;7343,4545747385;8,6397281640466;16,8615;20,25
7303;7154,0914010588;3,25;16,8615;8,2537642835881
7252;7232,02605;6,93;11,45;14
7245;5027,36208;7,09;12;14,95
7166;7165,9890177832;10,1115;16,843673482666;19,369702034811
7119;7140,3644743526;5,3857128856115;10,167640586008;20,25
7111;4964,3568;6,99;11,99;14,93
7044;6958,959;6,2;12,16;14,38
7040;4489,72192;7,26;12,33;14,48
7028;7031,0622831951;6,5937365041959;7,9484048742249;10,80643869912
6942;6968,2808224426;7,3291860817064;16,8615;13,771938809564
6814;6809,6739533828;5,0102858516494;16,854532583447;20,25
6809;6808,8274418866;6,0593910117551;15,388820304079;19,914901581649
6802;6780,81992;6,18;8,95;14,3
6787;2733,6816;7,46;11,9;15
6764;6714,6772005264;7,6825207758519;15,659308994709;17,721719190985
6761;6754,8705;6,03;8,43;12,93
6725;6723,6152171585;10,1115;16,8615;18,446713761788
6690;6690,66552;6;10,61;13,28
6600;6603,9094140058;5,9746686672075;16,348646243941;11,973102273326
6474;6467,68128;5,21;12,44;14,85
6433;6418,4812;5,72;11,78;13,87
6416;3953,41596;6,84;12,35;14,64
6412;6343,80432;5,88;12,38;14,95
6400;6451,2299437639;8,9274285189982;15,885790592857;16,986366352298
6360;3285,19272;6,54;12,35;14,99
6337;6311,0502;5,11;12,18;14,73
6240;6230,48544;5,13;11,22;14,75
6232;2470,97448;7,24;12,2;14,74
6173;6192,2416321367;5,6072788038617;15,399125839399;16,394197436509
6160;6154,248;5,46;11,51;12,69
6117;6136,2267;6,44;8,1;12,88
6062;3797,9685;6,26;12,18;14,97
6051;6087,2186125474;3,25;4,875;14,366337429399
6048;6012,8610062965;10,1115;14,555649543343;13,096145478496
6035;6030,155971965;4,1276646943458;6,1121762422643;12,808478301224
6024;6016,1332207956;3,25;16,8615;16,650272765955
6023;5998,0539085121;3,3974352305807;8,0078752768719;12,754871761529
5993;11121,87518;6,24;7,98;12,56
5985;5977,2137911081;6,4084430778349;6,10264379084;12,29858587839
5971;5971,8465;5,84;10,14;13,61
5962;5975,9532;6,14;8,15;12,9
5944;5945,6475835352;3,5598336990827;6,0177392590222;12,866396432612
5940;5931,0139675829;5,3080939271577;4,875;11,552134163875
5927;5837,843732;10,1115;16,8615;8,125
5885;6001,276607229;5,1129425967412;6,9873265524341;12,554567883511
5882;5852,4847623511;4,7446199825453;5,8054998565805;10,863495029967
5880;3523,54608;5,25;12,46;14,96
5880;5881,24664;7,46;9,17;12,51
5876;5877,9648;5,8;10,58;13,42
5873;5872,8384297056;5,8173545304436;14,20780732949;16,976754973629
5865;5838,7069496441;3,25;4,875;8,50073017218
5863;6097,58989;5,73;7,6;12,99
5856;5879,153827221;5,4572328552863;4,875;10,146302626474
5800;5833,8471499827;10,1115;4,875;9,2472453355129
5791;5782,5252043108;3,9884588430456;4,875;9,8985420415307
5782;5796,4045314926;5,7497902627324;4,875;13,760313858866
5778;5641,5354459255;8,680214342805;12,314282729202;14,4979749253
5775;5770,3952635471;6,7843767061346;7,0776342550626;11,886373985087
