0;1,9920011469379;6680,3691165448
1;2,4648293310408;8405,3518047163
2;1,6920619481669;5927,5577686241
3;1,8785987963427;7065,2295101978
4;1,9079891070234;6034,0934236107
5;2,0611895746831;6105,1328150693
6;2,241710120839;6815,0297321449
7;2,0574058735866;6851,2419658878
8;1,8412756231774;5781,4359219493
9;2,2678094112056;6492,4489370495
10;2,0829896738263;6681,209319204
11;1,9362645088917;6044,252015116
12;1,6988919750516;5630,6290777565
13;2,0603093490763;7060,0215875514
14;2,0270995605757;6527,7452401782
15;1,7484275304944;5754,4719454231
16;1,8533060938721;5518,3179665958
17;1,7582636925286;5811,48767325
18;1,7420695040615;5521,79770968
19;2,003131972612;6214,6806211185
20;1,8194469900558;5645,1039478319
21;3,1566871422159;9510,4659753757
22;1,9991772301017;6759,1084064197
23;1,9186010674331;6063,3673471972
24;2,1404379645224;5988,8124436071
25;2,1826682621679;6598,9409943726
26;1,6927140880547;5464,4014832982
27;1,6347755168579;5480,4517420582
28;2,032884418245;6667,066899071
29;1,8224584159497;5698,0940753718
30;2,0364830323604;6789,866619394
31;1,9812642637164;6778,4033828911
32;1,9406534953694;6677,0053839985
33;1,6153447291928;5178,9941754805
34;1,7900648110843;6181,6804386678
35;1,7649643078958;6321,7049638058
36;1,7708903861568;6450,6496817236
37;1,532383252107;4740,5665426559
38;1,6103028965303;5119,3571313539
39;1,4866109970212;4746,8116646585
40;1,4934169755676;5455,1593119148
41;1,6967664461886;5892,3094957093
42;1,6339562463161;4931,4198990501
43;2,1825277578725;6547,5845666611
44;1,5283677785648;5290,9502064329
45;2,5593643158406;8422,0704973435
46;1,7063243516243;5673,8997851709
47;2,0758042666967;6135,472805897
48;1,8506802457469;5995,1203937268
49;2,6741693907235;8470,7856684125
50;4,3374018604459;10926,243598393
51;2,0633654500257;6257,8194604238
52;1,6173121607349;4958,2036940188
53;1,8791066580816;6336,1109483598
54;2,0621943339157;6538,0213080391
55;2,8592810433018;8153,8404189039
56;1,7160161832363;5417,6606372311
57;2,1222677760901;6235,8437662598
58;2,290715837693;6962,495423114
59;1,5404328213941;4680,9269221762
60;1,8327404808636;6251,3784272715
61;1,4490050126392;4935,1524145681
62;1,128898337854;4008,5048891677
63;2,7239032596374;7938,7410927454
64;1,9451698567118;5781,3600017367
65;2,8845371753177;7969,0245642936
66;2,645474565986;8271,7797404614
67;2,8039975252994;7042,8072936682
68;2,9954116374661;9200,5456345138
69;1,9676396662106;5587,4676049752
70;1,9925135808504;6782,1712754562
