7970;7189,0715915852;8,3700100604184;16,8615;20,03082544666
7962;7959,3921;5,85;7,94;14,39
7935;7740,1843334201;7,5406687907156;16,840977392898;18,446291184995
7805;7785,8718882249;6,205259996879;15,977230019313;18,435290261771
7758;7563,5465776367;4,5779361149227;16,8615;17,535127762799
7643;7643,7822380434;7,1446909066051;11,255768791015;16,319958127279
7532;7536,4330927773;6,8985563934108;8,4102768556717;14,262211440894
7451;7449,8655171647;7,2697806243778;15,983081992307;15,693802879416
7449;7367,0557065518;6,103886055588;12,861323588358;15,690669090684
7427;7439,327;6,38;7,71;13,52
7406;7188,9430762031;7,6606272894071;16,8615;18,481469439209
7365;7210,7955676318;10,1115;15,472776421889;20,25
7350;5533,7331842315;6,8450358578681;12,505035857868;15,095035857868
7303;7304,1992889496;4,6543505488302;11,053195238084;10,565087481957
7252;7251,5614529151;6,2783604962825;11,577274131416;14,030285762178
7245;5186,7120710637;7,4044143526089;13,157461397443;15,045554750498
7166;7093,6998338438;6,5096903128894;16,8615;19,431357943624
7119;7108,5833207068;8,6484593778067;13,409733299047;17,064246989593
7111;5437,1519627988;9,374793863969;11,91335662858;16,821301108812
7044;7037,3625;5,3;12,09;14,99
7040;4892,2258644377;6,6919393603103;15,832495768527;13,988973769896
7028;7034,9752723139;7,7624245857897;7,463804861435;11,588090939275
6942;6934,3973541498;7,8586762785439;15,933730431535;14,997817529686
6814;6580,8520618864;3,3919047163093;16,8615;18,831048372252
6809;6808,9694777834;4,516852609844;16,8615;17,841208892242
6802;6805,9455195846;7,3083452434825;9,420701318478;13,359168040799
6787;3543,3084479836;7,6126249458968;16,8615;17,936550253481
6764;6724,8692424808;8,9026881066439;16,8615;16,905498530763
6761;6758,8513288324;6,9329136646014;8,3292981989147;12,794172332159
6725;6669,919420443;5,2219390618496;16,8615;18,091817550846
6690;6689,55882;6,6;9,81;14,63
6600;6500,1199654559;6,1380990769397;14,328545555738;15,738285467482
6474;6476,7720792231;8,0976972234361;12,866235279286;14,003508995999
6433;6434,0645952893;7,2773454705783;10,536732473562;15,006931762003
6416;4558,6391328688;6,7046577695194;15,018327596844;16,095639642743
6412;6409,3096366423;5,3563648572408;13,549641028635;13,654103084746
6400;6426,8413741538;7,8995593767856;15,763711929351;17,016110404052
6360;3373,3007934079;8,9036586187379;12,841296426177;15,091924566118
6337;6340,5342;5,37;12,48;14,59
6240;6239,74752;5,24;11,87;14,3
6232;2751,6589115642;6,9397123514268;14,171124342982;16,00341014324
6173;5988,6954748094;5,8819292413094;14,932890601809;15,716590893091
6160;6159,768;6,13;10,81;13,27
6117;6123,53565;5,91;7,85;13,23
6062;5001,4721766522;9,475664552501;16,8615;18,499219049167
6051;6073,7661250361;4,8540567429657;5,6408649937997;12,8264238765
6048;5865,098359102;6,0865558175239;14,0988256052;13,671938101896
6035;6035,1426717197;7,9899273007688;5,8080104384276;12,727689064321
6024;6019,8033096775;4,2700099139693;16,261643319086;18,776099692672
6023;6024,6251425153;6,7081334098551;4,875;14,297546243959
5993;7152,1682976013;3,8193545779101;4,875;8,125
5985;6107,8680087315;6,1042584831046;4,875;13,707757770252
5971;5971,6617223533;5,978982519577;9,766058450611;14,030155994266
5962;5960,4223524759;8,7305631525923;6,6412966921209;13,934626527905
5944;6157,7359376127;5,5540964270486;6,0701863075654;12,927046803139
5940;5791,266452565;5,0442393124192;4,875;11,151027245976
5927;5691,808054762;5,9327165014488;12,502716501449;14,792716501449
5885;5885,5707920057;4,7851007766716;7,1499883849427;12,049734688828
5882;5891,7737021237;7,2558852271838;4,875;11,098191097376
5880;3459,2442979383;7,1046378368125;12,224637836813;14,524637836813
5880;5882,7945596752;5,7102203516646;8,1002203516646;14,880220351665
5876;5869,6704;5,6;10,42;13,51
5873;5654,9556475222;5,6026933525556;14,083240349892;16,275404388766
5865;5864,0800595932;5,1794203700251;4,875;8,2722955111706
5863;6091,17843;6,85;7,76;12,72
5856;5874,4641192446;7,3243603284481;4,875;9,8022994874794
5800;5935,7765865007;7,8758340684646;4,891041000614;9,7634586016386
5791;5792,1930376362;7,4932780460197;4,875;9,7658975491996
5782;5793,3835366715;6,8467289087634;5,1304243047212;12,428289042619
5778;5798,7872612869;5,9624771374901;13,72756782303;14,685115711755
5775;5773,5190837851;4,5562752447205;6,7133655956334;12,939539190573
